CustomerID,Recency,Frequency,Monetary,AverageOrderValue,ProductVariety,Country,CustomerLifespanYears,LTV
13566.0,41,2,856.8400000000001,5.070059171597634,134,United Kingdom,0.11232876712328767,1.1390269919753588
13568.0,173,1,187.04999999999998,4.35,41,United Kingdom,0.0,0.0
13569.0,17,2,338.61999999999995,4.28632911392405,73,United Kingdom,0.958904109589041,8.220357204785849
13570.0,243,1,239.49000000000004,8.870000000000001,27,United Kingdom,0.0,0.0
13571.0,13,12,2088.94,6.143941176470588,157,United Kingdom,0.6575342465753424,48.478220789685736
13572.0,206,1,1384.2499999999998,41.94696969696969,32,United Kingdom,0.0,0.0
13573.0,50,2,290.25,11.61,24,United Kingdom,0.5534246575342465,12.850520547945203
13575.0,23,5,732.07,15.914565217391305,41,United Kingdom,0.41643835616438357,33.137176891006554
13576.0,10,20,6703.300000000001,51.563846153846164,78,United Kingdom,0.9917808219178083,1022.8006743940994
13577.0,25,5,1658.3,19.50941176470588,61,United Kingdom,0.5917808219178082,57.726478646253014
13579.0,15,2,467.0400000000001,20.306086956521742,19,United Kingdom,0.9698630136986301,39.388245384157244
13581.0,309,1,118.0,11.8,10,United Kingdom,0.0,0.0
13583.0,156,1,781.03,14.736415094339621,53,United Kingdom,0.0,0.0
13584.0,307,1,142.4,5.933333333333334,24,United Kingdom,0.0,0.0
13587.0,32,3,347.0,31.545454545454547,8,United Kingdom,0.08493150684931507,8.037608966376089
13588.0,16,13,2445.12,13.584,132,United Kingdom,0.6547945205479452,115.63147397260272
13589.0,15,2,379.65000000000003,18.07857142857143,21,United Kingdom,0.44931506849315067,16.245949119373776
13590.0,11,7,1976.12,22.203595505617976,70,United Kingdom,0.7972602739726027,123.91431245190086
13591.0,65,3,1117.1299999999997,19.260862068965512,56,United Kingdom,0.5534246575342465,31.978307982994792
13592.0,36,4,247.95999999999998,15.497499999999999,15,United Kingdom,0.6246575342465753,38.7225205479452
13593.0,108,6,1965.08,15.3521875,77,United Kingdom,0.6219178082191781,57.286792808219175
13594.0,53,1,396.97,15.268076923076924,26,United Kingdom,0.0,0.0
13596.0,6,2,664.11,4.548698630136986,133,United Kingdom,0.019178082191780823,0.1744706323888159
13598.0,47,2,147.29000000000005,4.09138888888889,33,United Kingdom,0.0,0.0
13599.0,1,33,5026.85,19.113498098859317,172,United Kingdom,1.0,630.7454372623574
13600.0,312,1,219.51999999999998,11.553684210526315,19,United Kingdom,0.0,0.0
13601.0,45,2,693.32,7.003232323232324,90,United Kingdom,0.4547945205479452,6.370063373460635
13602.0,65,1,428.89,18.647391304347824,23,United Kingdom,0.0,0.0
13603.0,26,1,164.34,6.086666666666667,27,United Kingdom,0.0,0.0
13606.0,29,3,276.75,6.91875,40,United Kingdom,0.7726027397260274,16.036335616438357
13607.0,40,1,675.5100000000001,6.964020618556702,93,United Kingdom,0.0,0.0
13610.0,12,9,1065.8799999999999,4.911889400921658,165,United Kingdom,0.7479452054794521,33.06441714538223
13611.0,89,4,1140.7999999999997,15.416216216216213,67,United Kingdom,0.7397260273972602,45.61510551647537
13614.0,24,4,1585.46,8.130564102564103,171,United Kingdom,0.8383561643835616,27.265234141201265
13615.0,313,2,399.99,16.66625,23,United Kingdom,0.01643835616438356,0.547931506849315
13617.0,40,3,544.1800000000001,12.367727272727274,31,United Kingdom,0.3835616438356164,14.231357409713576
13618.0,174,1,177.34,13.641538461538461,13,United Kingdom,0.0,0.0
13621.0,117,1,213.85,11.255263157894737,19,United Kingdom,0.0,0.0
13623.0,31,7,652.4000000000001,7.860240963855423,78,United Kingdom,0.7287671232876712,40.0979963690378
13626.0,253,1,257.22999999999996,13.538421052631577,19,United Kingdom,0.0,0.0
13627.0,59,7,1624.0200000000002,17.2768085106383,84,United Kingdom,0.8164383561643835,98.73814398134655
13629.0,23,11,7792.360000000001,132.07389830508475,28,United Kingdom,0.863013698630137,1253.7974181564896
13630.0,5,11,1995.6799999999998,24.945999999999998,51,United Kingdom,0.7671232876712328,210.50323287671227
13631.0,100,12,3021.77,251.81416666666667,6,United Kingdom,0.4575342465753425,1382.5632602739727
13632.0,25,6,2114.68,14.484109589041095,121,United Kingdom,0.5972602739726027,51.904699568399316
13634.0,33,5,1547.3599999999997,8.319139784946234,156,United Kingdom,0.8027397260273973,33.3905199587568
13635.0,68,1,1071.03,17.274677419354838,62,United Kingdom,0.0,0.0
13636.0,37,6,941.62,14.7128125,57,United Kingdom,0.6794520547945205,59.97990410958904
13637.0,52,3,804.3,8.124242424242423,79,United Kingdom,0.4767123287671233,11.618779576587793
13638.0,16,1,122.64,15.33,8,United Kingdom,0.0,0.0
13639.0,74,1,1033.3400000000001,25.833500000000004,39,United Kingdom,0.0,0.0
13642.0,216,1,312.28000000000003,5.478596491228071,57,United Kingdom,0.0,0.0
13643.0,31,3,519.44,18.551428571428573,24,United Kingdom,0.42191780821917807,23.481534246575343
13644.0,9,5,2597.5200000000004,17.550810810810813,144,United Kingdom,0.26301369863013696,23.080518326545725
13645.0,120,1,252.1,50.42,5,United Kingdom,0.0,0.0
13647.0,10,5,1640.2200000000003,20.76227848101266,65,United Kingdom,0.6164383561643836,63.993324085313
13649.0,257,2,346.6,15.069565217391306,23,United Kingdom,0.29863013698630136,9.000452650387135
13650.0,17,7,1809.34,18.46265306122449,79,United Kingdom,0.684931506849315,88.51956947162425
13651.0,35,2,94.2,15.700000000000001,6,United Kingdom,0.010958904109589041,0.3441095890410959
13652.0,46,3,1095.08,17.38222222222222,48,United Kingdom,0.8821917808219178,46.003360730593606
13654.0,43,6,2707.33,16.30921686746988,157,United Kingdom,0.6301369863013698,61.66224459481762
13655.0,114,2,932.97,16.66017857142857,52,United Kingdom,0.34794520547945207,11.593658512720156
13656.0,165,2,379.65000000000003,7.74795918367347,49,United Kingdom,0.4712328767123288,7.302186189544312
13657.0,11,2,382.14,23.88375,16,United Kingdom,0.5205479452054794,24.865273972602736
13658.0,10,7,2421.47,21.620267857142856,91,United Kingdom,0.5315068493150685,80.43924315068493
13659.0,197,3,1540.65,14.398598130841123,93,United Kingdom,0.336986301369863,14.556390987069518
13662.0,86,7,862.5799999999999,15.132982456140349,50,United Kingdom,0.473972602739726,50.20833357366017
13663.0,179,1,189.46999999999997,14.574615384615383,13,United Kingdom,0.0,0.0
13666.0,60,3,84.65,7.054166666666667,12,United Kingdom,0.6219178082191781,13.161335616438357
13667.0,149,1,299.04999999999995,3.6030120481927703,82,United Kingdom,0.0,0.0
13668.0,3,29,6162.3099999999995,12.474311740890688,286,United Kingdom,0.9835616438356164,355.8083822860629
13669.0,51,2,218.55,24.283333333333335,9,United Kingdom,0.2684931506849315,13.039817351598174
13670.0,75,1,349.7,13.988,25,United Kingdom,0.0,0.0
13672.0,301,6,-71.45999999999998,-4.466249999999999,5,United Kingdom,0.08767123287671233,-2.349369863013698
13673.0,19,2,387.44000000000005,6.4573333333333345,47,United Kingdom,0.03561643835616438,0.4599744292237444
13675.0,151,2,486.82000000000005,19.472800000000003,25,United Kingdom,0.3643835616438356,14.191136438356166
13678.0,152,1,232.6,14.5375,16,United Kingdom,0.0,0.0
13680.0,1,5,2199.01,10.227953488372094,164,United Kingdom,0.9232876712328767,47.21671678878624
13681.0,18,4,827.83,14.523333333333333,37,United Kingdom,0.37534246575342467,21.80489497716895
13682.0,187,1,59.5,19.833333333333332,3,United Kingdom,0.0,0.0
13684.0,286,2,62.13000000000001,2.071,29,United Kingdom,0.0,0.0
13685.0,3,7,3119.44,79.98564102564103,29,United Kingdom,0.15616438356164383,87.43635827186512
13686.0,183,1,72.0,9.0,8,United Kingdom,0.0,0.0
13689.0,63,1,910.0,151.66666666666666,6,United Kingdom,0.0,0.0
13690.0,59,1,172.25,19.13888888888889,9,United Kingdom,0.0,0.0
13692.0,25,5,1466.8699999999997,26.67036363636363,49,United Kingdom,0.5780821917808219,77.08831133250308
13693.0,325,2,-32.0,-8.0,4,United Kingdom,0.0,-0.0
13694.0,4,60,62690.54,107.34681506849316,369,United Kingdom,1.010958904109589,6511.393111277913
13695.0,31,15,2504.13,27.823666666666668,46,United Kingdom,0.6246575342465753,260.70394520547944
13697.0,39,1,151.3,12.608333333333334,12,United Kingdom,0.0,0.0
13699.0,155,1,308.58,22.041428571428572,14,United Kingdom,0.0,0.0
13700.0,26,10,2248.63,11.590876288659794,139,United Kingdom,0.821917808219178,95.26747634514899
13703.0,318,1,99.5,99.5,1,United Kingdom,0.0,0.0
13704.0,5,10,2295.3100000000004,17.0022962962963,111,United Kingdom,0.2273972602739726,38.6627559614409
13705.0,8,3,711.86,25.423571428571428,25,United Kingdom,1.0027397260273974,76.47967514677104
13706.0,303,1,330.79,16.5395,20,United Kingdom,0.0,0.0
13707.0,267,2,806.41,16.800208333333334,48,United Kingdom,0.13150684931506848,4.418684931506849
13708.0,271,1,285.3299999999999,5.823061224489795,49,United Kingdom,0.0,0.0
13709.0,4,17,6228.71,18.05423188405797,244,United Kingdom,0.852054794520548,261.51431224935476
13710.0,32,1,180.48,22.56,8,United Kingdom,0.0,0.0
13711.0,219,2,252.06000000000003,19.38923076923077,11,United Kingdom,0.0,0.0
13712.0,247,1,228.83999999999997,22.883999999999997,10,United Kingdom,0.0,0.0
13715.0,281,8,1051.99,9.831682242990654,89,United Kingdom,0.2493150684931507,19.609492254512865
13716.0,269,1,138.28,6.584761904761905,21,United Kingdom,0.0,0.0
13717.0,32,7,1432.2600000000002,13.905436893203886,92,United Kingdom,0.7287671232876712,70.93677669902914
13718.0,246,2,306.55,25.545833333333334,9,United Kingdom,0.13424657534246576,6.858881278538814
13719.0,15,5,1041.68,17.361333333333334,56,United Kingdom,0.6,52.084
13720.0,117,4,799.9,18.60232558139535,42,United Kingdom,0.3780821917808219,28.132832112137624
13721.0,36,1,524.1400000000001,18.719285714285718,28,United Kingdom,0.0,0.0
13722.0,120,4,2369.16,27.548372093023254,75,United Kingdom,0.4438356164383562,48.90779483912073
13723.0,217,1,199.85000000000002,33.30833333333334,6,United Kingdom,0.0,0.0
13725.0,50,11,1809.8099999999997,15.33737288135593,97,United Kingdom,0.7068493150684931,119.25332667750173
13726.0,39,2,1079.6599999999999,25.70619047619047,39,United Kingdom,0.16712328767123288,8.592206131767774
13727.0,29,2,333.48,16.674,19,United Kingdom,0.010958904109589041,0.36545753424657534
13728.0,37,6,1016.1400000000001,16.12920634920635,38,United Kingdom,0.7479452054794521,72.38257534246576
13730.0,136,2,752.6,17.50232558139535,38,United Kingdom,0.0684931506849315,2.397578846766486
13731.0,219,2,610.59,16.068157894736842,36,United Kingdom,0.07397260273972603,2.377206921413122
13732.0,28,1,491.86000000000007,14.904848484848486,33,United Kingdom,0.0,0.0
13735.0,25,8,2764.4799999999996,13.354975845410626,161,United Kingdom,0.5726027397260274,61.176766064456345
13736.0,5,3,721.9000000000001,3.7404145077720212,167,United Kingdom,0.6986301369863014,7.839498899850949
13737.0,200,1,339.6,11.32,29,United Kingdom,0.0,0.0
13739.0,18,1,216.9,72.3,3,United Kingdom,0.0,0.0
13740.0,241,1,350.75,15.25,23,United Kingdom,0.0,0.0
13741.0,72,4,666.33,19.038,34,United Kingdom,0.3972602739726027,30.25216438356164
13742.0,17,14,3079.27,9.775460317460317,200,United Kingdom,0.8301369863013699,113.60959634703195
13743.0,3,8,1340.15,31.908333333333335,8,United Kingdom,0.7013698630136986,179.0363470319635
13744.0,95,2,1080.52,17.15111111111111,54,United Kingdom,0.5397260273972603,18.51380213089802
13745.0,151,2,291.53999999999996,11.213076923076922,25,United Kingdom,0.0273972602739726,0.6144151738672285
13747.0,374,1,79.6,79.6,1,United Kingdom,0.0,0.0
13748.0,96,5,948.2499999999999,33.86607142857142,24,United Kingdom,0.7616438356164383,128.96942270058705
13750.0,54,5,1647.26,68.63583333333334,20,United Kingdom,0.7753424657534247,266.08138127853886
13751.0,288,1,296.25,32.916666666666664,9,United Kingdom,0.0,0.0
13752.0,124,6,1175.3799999999999,15.671733333333332,64,United Kingdom,0.33424657534246577,31.429339178082188
13753.0,288,1,741.26,21.178857142857144,35,United Kingdom,0.0,0.0
13754.0,152,2,282.6,23.55,11,United Kingdom,0.4520547945205479,21.291780821917808
13755.0,4,10,2101.3900000000003,6.526055900621119,232,United Kingdom,0.16164383561643836,10.548967072236879
13756.0,2,15,5145.120000000001,35.97986013986014,66,United Kingdom,1.0,539.6979020979021
13758.0,12,7,3190.55,27.26965811965812,104,United Kingdom,0.989041095890411,188.7956878585646
13759.0,33,2,659.41,26.3764,24,United Kingdom,0.10136986301369863,5.347544109589041
13760.0,54,2,286.78999999999996,5.0314035087719295,50,United Kingdom,0.5534246575342465,5.569005527517423
13761.0,50,2,1070.65,15.295000000000002,68,United Kingdom,0.35342465753424657,10.811260273972604
13762.0,204,2,-1.4210854715202004e-14,-1.0150610510858574e-15,7,United Kingdom,0.038356164383561646,-7.786769706960002e-17
13763.0,63,3,1689.46,99.38,17,United Kingdom,0.29315068493150687,87.39994520547945
13764.0,71,3,1519.42,7.340193236714976,183,United Kingdom,0.7287671232876712,16.04787452848918
13767.0,2,52,16945.71,42.470451127819544,55,United Kingdom,1.0164383561643835,2244.7669675558755
13769.0,2,16,2771.87,19.383706293706293,73,United Kingdom,1.0,310.1393006993007
13771.0,64,5,2631.7,21.930833333333332,114,United Kingdom,0.4986301369863014,54.676872146118725
13772.0,34,3,1122.63,6.489190751445087,141,United Kingdom,0.5616438356164384,10.933841951065011
13774.0,82,1,345.0,15.681818181818182,22,United Kingdom,0.0,0.0
13777.0,1,41,25748.350000000002,117.57237442922376,40,United Kingdom,1.0191780821917809,4912.91467066992
13778.0,103,1,178.7,19.855555555555554,9,United Kingdom,0.0,0.0
13780.0,7,2,360.01000000000005,6.315964912280703,56,United Kingdom,0.4465753424657534,5.641108387406874
13781.0,251,1,127.84,7.5200000000000005,17,United Kingdom,0.0,0.0
13782.0,13,6,908.8599999999999,8.043008849557522,96,United Kingdom,0.863013698630137,41.64736089222936
13784.0,10,11,2462.7899999999995,79.4448387096774,9,United Kingdom,0.8821917808219178,770.9414211224037
13786.0,367,1,230.4,32.91428571428572,7,United Kingdom,0.0,0.0
13787.0,76,2,309.04,9.969032258064518,24,United Kingdom,0.7890410958904109,15.73195227574017
13790.0,4,1,348.79999999999995,7.75111111111111,45,United Kingdom,0.0,0.0
13791.0,43,3,1047.68,61.62823529411765,7,United Kingdom,0.33972602739726027,62.81014665592265
13792.0,66,2,195.54999999999995,15.04230769230769,13,United Kingdom,0.6054794520547945,18.21561643835616
13798.0,1,63,36352.87,82.9974200913242,115,United Kingdom,1.0136986301369864,5300.465376243198
13799.0,117,2,688.8600000000001,17.663076923076925,32,United Kingdom,0.4849315068493151,17.130765015806116
13800.0,310,1,558.32,16.91878787878788,33,United Kingdom,0.0,0.0
13801.0,67,1,324.79999999999995,14.121739130434781,23,United Kingdom,0.0,0.0
13802.0,138,6,3906.2699999999995,59.185909090909085,57,United Kingdom,0.6082191780821918,215.98802988792028
13803.0,255,1,277.07000000000005,16.29823529411765,17,United Kingdom,0.0,0.0
13804.0,31,7,2588.39,19.173259259259257,124,United Kingdom,0.7095890410958904,95.23594256722475
13805.0,52,2,924.5999999999999,71.12307692307692,10,United Kingdom,0.20821917808219179,29.61837723919916
13806.0,64,1,256.38,25.637999999999998,10,United Kingdom,0.0,0.0
13807.0,367,1,112.6,16.085714285714285,7,United Kingdom,0.0,0.0
13808.0,6,5,1747.6600000000003,22.995526315789476,70,United Kingdom,0.2493150684931507,28.665656092285513
13819.0,302,3,1140.35,31.676388888888887,26,United Kingdom,0.049315068493150684,4.686369863013699
13821.0,145,2,385.64,6.536271186440678,51,United Kingdom,0.3178082191780822,4.154561411655445
13822.0,6,2,632.0,6.583333333333333,90,United Kingdom,0.09315068493150686,1.2264840182648402
13823.0,19,2,957.66,23.941499999999998,39,United Kingdom,0.19726027397260273,9.445413698630135
13824.0,33,5,1698.94,36.93347826086956,34,United Kingdom,0.7589041095890411,140.1448421679571
13826.0,158,2,174.65,14.554166666666667,11,United Kingdom,0.049315068493150684,1.4354794520547944
13827.0,58,3,409.8,4.4543478260869565,83,United Kingdom,0.2328767123287671,3.1119416319237643
13828.0,22,1,209.49000000000004,13.966000000000003,15,United Kingdom,0.0,0.0
13829.0,359,1,-102.0,-102.0,1,United Kingdom,0.0,-0.0
13831.0,16,6,2198.45,30.534027777777776,58,United Kingdom,0.9671232876712329,177.18101598173516
13832.0,18,2,40.949999999999996,10.237499999999999,3,United Kingdom,0.0027397260273972603,0.0560958904109589
13833.0,159,1,383.8499999999999,13.708928571428569,28,United Kingdom,0.0,0.0
13835.0,25,4,834.57,15.174000000000001,48,United Kingdom,0.5205479452054794,31.595178082191783
13837.0,212,2,266.59000000000003,14.810555555555558,17,United Kingdom,0.2876712328767123,8.521141552511416
13838.0,6,4,674.82,4.089818181818182,144,United Kingdom,0.9972602739726028,16.31445280199253
13841.0,253,1,85.0,85.0,1,United Kingdom,0.0,0.0
13842.0,59,9,3385.6200000000003,16.435048543689323,155,United Kingdom,0.8438356164383561,124.8163138715255
13844.0,11,1,361.62,18.081,20,United Kingdom,0.0,0.0
13845.0,65,1,312.98,34.775555555555556,9,United Kingdom,0.0,0.0
13846.0,25,4,847.6099999999999,14.613965517241377,56,United Kingdom,0.9178082191780822,53.65127066603684
13848.0,92,3,1255.0,251.0,3,United Kingdom,0.7479452054794521,563.2027397260274
13849.0,52,2,1537.95,15.227227722772279,97,United Kingdom,0.32602739726027397,9.928986843889868
13850.0,88,2,1586.8100000000002,16.880957446808512,93,United Kingdom,0.11232876712328767,3.7924342757213645
13851.0,96,3,2651.4599999999996,32.734074074074066,77,United Kingdom,0.5260273972602739,51.65705936073057
13853.0,9,2,1056.94,44.03916666666667,23,United Kingdom,0.13150684931506848,11.58290410958904
13854.0,9,29,8025.0199999999995,70.39491228070175,39,United Kingdom,0.9753424657534246,1991.1152722903146
13856.0,169,5,363.4,21.376470588235293,10,United Kingdom,0.09315068493150686,9.956164383561644
13858.0,57,1,216.17000000000002,19.651818181818182,11,United Kingdom,0.0,0.0
13859.0,326,1,201.16,7.184285714285714,27,United Kingdom,0.0,0.0
13860.0,1,6,1240.0000000000002,16.10389610389611,58,United Kingdom,0.2328767123287671,22.501334282156208
13862.0,18,10,2187.3100000000004,15.403591549295777,97,United Kingdom,0.8602739726027397,132.51308894462667
13863.0,245,2,299.55999999999995,13.616363636363634,20,United Kingdom,0.005479452054794521,0.1492204234122042
13865.0,58,4,501.56,16.718666666666667,26,United Kingdom,0.6328767123287671,42.32341917808219
13866.0,74,1,145.67,20.81,7,United Kingdom,0.0,0.0
13867.0,31,3,1005.0899999999999,16.7515,51,United Kingdom,0.5095890410958904,25.609142465753425
13868.0,7,2,3192.54,96.74363636363637,32,United Kingdom,0.08493150684931507,16.433165628891658
13869.0,123,4,3083.65,10.143585526315789,234,United Kingdom,0.6383561643835617,25.900881398702236
13870.0,2,10,2751.2500000000005,23.3156779661017,91,United Kingdom,0.7808219178082192,182.0539238449037
13871.0,23,14,6389.8,18.90473372781065,155,United Kingdom,0.7835616438356164,207.3823393045311
13873.0,120,4,381.7,15.904166666666667,21,United Kingdom,0.5205479452054794,33.11552511415525
13874.0,358,1,540.45,30.025000000000002,18,United Kingdom,0.0,0.0
13875.0,54,5,1786.79,17.180673076923078,79,United Kingdom,0.6767123287671233,58.13186643835618
13876.0,64,1,122.69999999999999,17.52857142857143,7,United Kingdom,0.0,0.0
13877.0,86,1,117.24000000000001,39.080000000000005,3,United Kingdom,0.0,0.0
13878.0,55,1,1271.5699999999997,36.33057142857142,35,United Kingdom,0.0,0.0
13880.0,21,13,3219.7700000000004,19.513757575757577,125,United Kingdom,0.9452054794520548,239.7786376089664
13881.0,3,22,16989.52,94.38622222222223,72,United Kingdom,0.8438356164383561,1752.2220322678843
13882.0,3,6,1131.28,17.14060606060606,54,United Kingdom,0.16712328767123288,17.187566625155668
13883.0,1,9,2538.75,16.379032258064516,110,United Kingdom,0.8904109589041096,131.25662836942112
13884.0,7,6,781.3000000000002,13.02166666666667,45,United Kingdom,0.7561643835616438,59.07912328767125
13885.0,189,2,506.8,18.1,28,United Kingdom,0.030136986301369864,1.090958904109589
13886.0,71,1,243.56,15.2225,16,United Kingdom,0.0,0.0
13887.0,204,1,349.54999999999995,18.39736842105263,19,United Kingdom,0.0,0.0
13888.0,120,2,595.67,15.273589743589742,38,United Kingdom,0.2684931506849315,8.201708465050931
13889.0,93,1,416.9,27.793333333333333,15,United Kingdom,0.0,0.0
13890.0,1,14,1860.8600000000001,16.323333333333334,74,United Kingdom,0.9780821917808219,223.51786301369862
13892.0,27,4,632.97,23.443333333333335,26,United Kingdom,0.6,56.264
13893.0,298,1,821.1000000000001,39.10000000000001,21,United Kingdom,0.0,0.0
13894.0,22,5,535.97,17.865666666666666,25,United Kingdom,0.7890410958904109,70.48372602739725
13895.0,21,5,2588.12,21.74890756302521,97,United Kingdom,0.3917808219178082,42.604024404282264
13897.0,50,1,311.15999999999997,18.303529411764703,17,United Kingdom,0.0,0.0
13898.0,326,1,155.93,12.994166666666667,12,United Kingdom,0.0,0.0
13899.0,16,2,388.52,20.448421052631577,19,United Kingdom,0.7068493150684931,28.90790483056957
13900.0,183,3,740.9499999999999,17.231395348837207,42,United Kingdom,0.21643835616438356,11.18860465116279
13901.0,72,5,2867.2,19.242953020134227,144,United Kingdom,0.673972602739726,64.84611565689067
13904.0,37,2,332.64000000000004,12.793846153846156,24,United Kingdom,0.7041095890410959,18.016539515279245
13908.0,80,5,2347.0499999999997,18.62738095238095,104,United Kingdom,0.536986301369863,50.01324200913241
13911.0,57,9,2580.91,17.43858108108108,120,United Kingdom,0.6876712328767123,107.92809496482782
13914.0,4,3,613.95,18.05735294117647,28,United Kingdom,0.08767123287671233,4.749331184528606
13917.0,50,2,272.03999999999996,15.113333333333332,16,United Kingdom,0.3863013698630137,11.676602739726027
13918.0,50,2,1212.8400000000004,40.42800000000001,30,United Kingdom,0.5561643835616439,44.96922739726029
13922.0,352,1,172.24999999999997,24.607142857142854,7,United Kingdom,0.0,0.0
13923.0,54,1,351.13000000000005,17.556500000000003,20,United Kingdom,0.0,0.0
13924.0,2,11,1682.08,12.277956204379562,91,United Kingdom,0.1917808219178082,25.901441855814415
13925.0,36,6,616.65,13.703333333333333,28,United Kingdom,0.2684931506849315,22.07550684931507
13926.0,23,1,223.85000000000002,20.35,11,United Kingdom,0.0,0.0
13927.0,75,1,348.99000000000007,16.618571428571432,21,United Kingdom,0.0,0.0
13928.0,11,4,464.57,17.206296296296298,23,United Kingdom,0.33424657534246577,23.00458244545916
13929.0,169,3,802.85,80.285,8,United Kingdom,0.4301369863013699,103.60064383561644
13930.0,58,2,337.34,19.843529411764706,15,United Kingdom,0.2136986301369863,8.481070104754231
13931.0,86,3,1230.93,20.86322033898305,56,United Kingdom,0.5342465753424658,33.43831205015092
13932.0,295,1,307.4,19.2125,16,United Kingdom,0.0,0.0
13933.0,109,2,608.7899999999998,26.469130434782603,23,United Kingdom,0.10684931506849316,5.656416914830255
13934.0,264,1,922.0999999999999,29.745161290322578,31,United Kingdom,0.0,0.0
13936.0,171,2,361.2799999999999,13.380740740740737,26,United Kingdom,0.021917808219178082,0.5865530187721967
13937.0,169,1,158.85,17.65,9,United Kingdom,0.0,0.0
13938.0,35,1,71.66,10.237142857142857,7,United Kingdom,0.0,0.0
13939.0,23,4,556.7499999999999,12.103260869565215,43,United Kingdom,0.7890410958904109,38.199880881477064
13940.0,17,4,839.14,17.12530612244898,39,United Kingdom,0.3452054794520548,23.64699804305284
13941.0,22,7,4912.409999999999,104.51936170212764,24,United Kingdom,0.958904109589041,701.5683182745554
13946.0,79,3,561.57,51.051818181818184,11,United Kingdom,0.5150684931506849,78.88554919053549
13947.0,65,1,90.6,18.119999999999997,5,United Kingdom,0.0,0.0
13948.0,361,1,101.99999999999999,33.99999999999999,3,United Kingdom,0.0,0.0
13949.0,3,6,2427.3199999999997,15.170749999999998,124,United Kingdom,0.2493150684931507,22.69377945205479
13950.0,11,5,728.5600000000001,20.23777777777778,33,United Kingdom,0.6438356164383562,65.14901065449011
13951.0,176,3,674.4499999999998,17.293589743589738,38,United Kingdom,0.3232876712328767,16.772413066385663
13952.0,211,3,3246.091,23.52239855072464,120,United Kingdom,0.07397260273972603,5.220039130434784
13953.0,7,7,3515.6799999999994,175.78399999999996,8,United Kingdom,0.9452054794520548,1163.0639999999999
13954.0,1,3,378.59,12.619666666666665,24,United Kingdom,0.18904109589041096,7.156906849315067
13955.0,154,2,322.96,9.786666666666665,33,United Kingdom,0.4136986301369863,8.097461187214611
13956.0,5,5,1019.2700000000001,6.933809523809525,123,United Kingdom,0.7287671232876712,25.265662100456627
13958.0,372,1,-102.45,-20.490000000000002,5,United Kingdom,0.0,-0.0
13959.0,79,3,594.04,6.600444444444444,79,United Kingdom,0.7753424657534247,15.352814611872146
13960.0,21,2,230.22,19.185,11,United Kingdom,0.136986301369863,5.256164383561643
13962.0,22,2,169.55,15.413636363636364,11,United Kingdom,0.6109589041095891,18.834196762141968
13963.0,308,4,664.5400000000001,18.986857142857144,35,United Kingdom,0.16164383561643836,12.276433659491195
13967.0,146,1,80.7,40.35,2,United Kingdom,0.0,0.0
13969.0,7,20,8956.92,14.308178913738018,334,United Kingdom,0.9780821917808219,279.8914998468204
13971.0,9,11,2702.2200000000003,17.102658227848103,118,United Kingdom,0.7561643835616438,142.2566311773886
13972.0,71,2,190.25000000000003,12.683333333333335,15,United Kingdom,0.3589041095890411,9.10420091324201
13973.0,287,1,264.7,24.063636363636363,11,United Kingdom,0.0,0.0
13974.0,49,1,413.59,14.771071428571428,28,United Kingdom,0.0,0.0
13975.0,31,7,2438.1899999999996,7.366132930513594,240,United Kingdom,0.6712328767123288,34.61073418035839
13976.0,207,1,357.98,35.798,10,United Kingdom,0.0,0.0
13978.0,15,2,196.79,13.119333333333334,14,United Kingdom,0.0821917808219178,2.1566027397260275
13979.0,73,1,869.8699999999998,16.1087037037037,54,United Kingdom,0.0,0.0
13980.0,60,1,200.14000000000001,18.194545454545455,11,United Kingdom,0.0,0.0
13982.0,39,5,1861.11,16.183565217391305,72,United Kingdom,0.8931506849315068,72.27181179273377
13983.0,30,13,2590.46,23.129107142857144,91,United Kingdom,0.9232876712328767,277.61265313111545
13984.0,27,6,488.03,28.70764705882353,14,United Kingdom,0.9287671232876712,159.97631265108782
13985.0,4,16,7024.530000000001,19.899518413597736,108,United Kingdom,0.7123287671232876,226.79999068648377
13986.0,17,1,320.46000000000004,24.650769230769235,12,United Kingdom,0.0,0.0
13988.0,20,9,4098.8,17.14979079497908,188,United Kingdom,0.6410958904109589,98.95194360061902
13989.0,66,2,1266.08,30.88,33,United Kingdom,0.473972602739726,29.272547945205478
13990.0,213,1,311.3,19.45625,16,United Kingdom,0.0,0.0
13991.0,12,7,847.5400000000001,10.089761904761906,58,United Kingdom,0.3589041095890411,25.348799086757996
13992.0,30,1,76.8,15.36,5,United Kingdom,0.0,0.0
13993.0,32,12,3409.6600000000003,27.27728,66,United Kingdom,0.8164383561643835,267.2426117260274
13994.0,4,6,2274.1400000000003,15.365810810810814,122,United Kingdom,0.39452054794520547,36.37276860422067
13995.0,15,6,1383.49,15.902183908045977,55,United Kingdom,0.6301369863013698,60.12332546055739
13999.0,10,15,3865.26,18.23235849056604,102,United Kingdom,0.9616438356164384,262.99552726802796
14000.0,206,2,633.71,39.606875,15,United Kingdom,0.010958904109589041,0.8680958904109589
14001.0,46,4,2030.33,50.75825,35,United Kingdom,0.8958904109589041,181.89531780821918
14002.0,134,2,529.7299999999999,11.270851063829785,47,United Kingdom,0.06027397260273973,1.3586779364616728
14004.0,43,7,4582.639999999999,26.799064327485375,102,United Kingdom,0.6712328767123288,125.91889129215731
